"channel","date_id","pid","net_sales_amount","year","month"
"CharleroiDepot",2022-04-10,"1369d2de808bd73",1,"2022","04"
"CharleroiDepot",2022-04-10,"1369d2de808bd73",1,"2022","04"
"GhentBoutique",2022-04-10,"1369d2de808bd73",1,"2022","04"
"OstendStore",2022-04-10,"1369d2de808bd73",1,"2022","04"
"MechelenCenter",2022-04-11,"1369d2de808bd73",1,"2022","04"
"CharleroiDepot",2022-04-11,"1369d2de808bd73",1,"2022","04"
"NamurPoint",2022-04-11,"1369d2de808bd73",1,"2022","04"
"BruggeSquare",2022-04-11,"1369d2de808bd73",1,"2022","04"
"BruggeSquare",2022-04-12,"1369d2de808bd73",0,"2022","04"
"CharleroiDepot",2022-04-12,"1369d2de808bd73",1,"2022","04"
"BruggeSquare",2022-04-12,"1369d2de808bd73",1,"2022","04"
"AntwerpOutlet",2022-04-12,"1369d2de808bd73",1,"2022","04"
"AntwerpOutlet",2022-03-02,"137374a7285e498",2,"2022","03"
"BruggeSquare",2022-03-02,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-02,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-02,"137374a7285e498",1,"2022","03"
"BrusselsMart",2022-03-02,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-03,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-03,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-03,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-03,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-03,"137374a7285e498",1,"2022","03"
"BruggeSquare",2018-01-12,"137374a7285e498",1,"2018","01"
"BrusselsMart",2022-03-03,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-04,"137374a7285e498",2,"2022","03"
"AntwerpOutlet",2022-03-04,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-11,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-11,"137374a7285e498",1,"2022","03"
"BruggeSquare",2022-03-11,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-03-11,"137374a7285e498",1,"2022","03"
"AntwerpOutlet",2022-01-30,"13738e5080852dd",1,"2022","01"
"AntwerpOutlet",2022-02-01,"13738e5080852dd",1,"2022","02"
"AntwerpOutlet",2022-02-01,"13738e5080852dd",1,"2022","02"
"AntwerpOutlet",2022-01-12,"137f133f174b629",1,"2022","01"
"AntwerpOutlet",2022-01-21,"137f133f174b629",1,"2022","01"
"MechelenCenter",2022-02-19,"1396979ea61501f",1,"2022","02"
"MechelenCenter",2022-02-19,"1396979ea61501f",2,"2022","02"
"MechelenCenter",2022-02-20,"1396979ea61501f",1,"2022","02"
"KortrijkShowroom",2022-02-20,"1396979ea61501f",1,"2022","02"
"CharleroiDepot",2022-02-20,"1396979ea61501f",1,"2022","02"
"NamurPoint",2022-02-20,"1396979ea61501f",1,"2022","02"
"CharleroiDepot",2022-02-20,"1396979ea61501f",1,"2022","02"
"MechelenCenter",2022-02-21,"1396979ea61501f",1,"2022","02"
"BruggeSquare",2022-02-21,"1396979ea61501f",1,"2022","02"
"GhentBoutique",2022-02-21,"1396979ea61501f",1,"2022","02"
"KortrijkShowroom",2022-02-21,"1396979ea61501f",1,"2022","02"
"AntwerpOutlet",2022-02-21,"1396979ea61501f",1,"2022","02"
"online",2022-02-21,"1396979ea61501f",1,"2022","02"
"MechelenCenter",2022-03-01,"1396979ea61501f",1,"2022","03"
"online",2022-03-01,"1396979ea61501f",1,"2022","03"
"KortrijkShowroom",2022-03-01,"1396979ea61501f",1,"2022","03"
"online",2022-03-01,"1396979ea61501f",1,"2022","03"
"online",2022-03-01,"1396979ea61501f",-1,"2022","03"
"BruggeSquare",2022-03-01,"1396979ea61501f",1,"2022","03"
"MechelenCenter",2022-03-01,"1396979ea61501f",1,"2022","03"
"MechelenCenter",2022-03-01,"1396979ea61501f",1,"2022","03"
"LeuvenStyles",2022-05-01,"1398f5e7d541ba6",1,"2022","05"
"online",2022-02-11,"1399292b2b98227",1,"2022","02"
"online",2022-02-12,"1399292b2b98227",1,"2022","02"
"online",2022-03-22,"13a610eeab3ec4d",1,"2022","03"
"online",2022-03-22,"13a610eeab3ec4d",1,"2022","03"
"online",2022-03-31,"13a610eeab3ec4d",1,"2022","03"
"online",2022-03-31,"13a610eeab3ec4d",1,"2022","03"
"online",2022-04-01,"13a610eeab3ec4d",-1,"2022","04"
"online",2022-02-01,"13db5b5f95ab569",1,"2022","02"
"online",2022-02-09,"13db5b5f95ab569",1,"2022","02"
"online",2022-02-09,"13db5b5f95ab569",-1,"2022","02"
"online",2022-02-09,"13db5b5f95ab569",1,"2022","02"
"online",2022-02-10,"13db5b5f95ab569",1,"2022","02"
"online",2022-02-11,"13db5b5f95ab569",-1,"2022","02"
"AntwerpOutlet",2022-04-20,"13dc2c7198b9e29",1,"2022","04"
"LeuvenStyles",2022-04-21,"13dc2c7198b9e29",1,"2022","04"
"KortrijkShowroom",2022-04-21,"13dc2c7198b9e29",1,"2022","04"
"BrusselsMart",2022-04-21,"13dc2c7198b9e29",1,"2022","04"
"CharleroiDepot",2022-04-21,"13dc2c7198b9e29",1,"2022","04"
"BrusselsMart",2022-04-22,"13dc2c7198b9e29",1,"2022","04"
"CharleroiDepot",2022-04-22,"13dc2c7198b9e29",1,"2022","04"
"AntwerpOutlet",2022-04-22,"13dc2c7198b9e29",1,"2022","04"
"LiegeHub",2022-04-22,"13dc2c7198b9e29",1,"2022","04"
"LiegeHub",2022-04-23,"13dc2c7198b9e29",-1,"2022","04"
"AntwerpOutlet",2022-04-30,"13dc2c7198b9e29",1,"2022","04"
"AalstEmporium",2022-01-30,"13e4267429fcd2d",1,"2022","01"
"MechelenCenter",2022-01-30,"13e4267429fcd2d",1,"2022","01"
"HasseltFashions",2022-01-30,"13e4267429fcd2d",1,"2022","01"
"BrusselsMart",2022-01-30,"13e4267429fcd2d",1,"2022","01"
"LiegeHub",2022-01-31,"13e4267429fcd2d",1,"2022","01"
"BrusselsMart",2022-01-31,"13e4267429fcd2d",1,"2022","01"
"online",2022-01-31,"13e4267429fcd2d",1,"2022","01"
"online",2022-02-01,"13e4267429fcd2d",1,"2022","02"
"CharleroiDepot",2022-02-01,"13e4267429fcd2d",1,"2022","02"
"LeuvenStyles",2022-02-01,"13e4267429fcd2d",1,"2022","02"
"HasseltFashions",2022-02-02,"13e4267429fcd2d",2,"2022","02"
"online",2021-04-22,"13e643f2a54f5a0",1,"2021","04"
"AntwerpOutlet",2021-04-30,"13e643f2a54f5a0",1,"2021","04"
"online",2021-04-30,"13e643f2a54f5a0",1,"2021","04"
"online",2021-05-01,"13e643f2a54f5a0",-1,"2021","05"
"AntwerpOutlet",2021-05-01,"13e643f2a54f5a0",1,"2021","05"
"online",2021-05-01,"13e643f2a54f5a0",1,"2021","05"
"online",2021-05-01,"13e643f2a54f5a0",1,"2021","05"
"online",2022-01-20,"13fc02cc29eeb4b",3,"2022","01"
"online",2022-01-20,"13fc02cc29eeb4b",2,"2022","01"
"online",2022-01-20,"13fc02cc29eeb4b",3,"2022","01"
"online",2022-01-20,"13fc02cc29eeb4b",3,"2022","01"
"online",2022-01-20,"13fc02cc29eeb4b",2,"2022","01"
"BrusselsMart",2022-03-01,"13fd42cfaa9ceef",1,"2022","03"
"KortrijkShowroom",2022-03-03,"13fd42cfaa9ceef",1,"2022","03"
"online",2022-02-19,"14088735efd7c4b",1,"2022","02"
"online",2022-02-19,"14088735efd7c4b",1,"2022","02"
"AntwerpOutlet",2022-02-19,"14088735efd7c4b",1,"2022","02"
"AntwerpOutlet",2022-02-20,"14088735efd7c4b",1,"2022","02"
"AntwerpOutlet",2022-02-20,"14088735efd7c4b",1,"2022","02"
"AntwerpOutlet",2022-02-20,"14088735efd7c4b",1,"2022","02"
"NamurPoint",2022-02-21,"14088735efd7c4b",1,"2022","02"
"CharleroiDepot",2022-01-30,"140af9fe2c3ce7b",1,"2022","01"
"MechelenCenter",2022-01-31,"140af9fe2c3ce7b",1,"2022","01"
"BrusselsMart",2022-01-31,"140af9fe2c3ce7b",1,"2022","01"
"BrusselsMart",2022-01-31,"140af9fe2c3ce7b",1,"2022","01"
"HasseltFashions",2022-02-01,"140c74e425efe88",1,"2022","02"
"online",2022-04-01,"141210ed6178645",1,"2022","04"
"Franchise_NL",2022-04-10,"141210ed6178645",1,"2022","04"
"online",2022-01-22,"14177586eecfe60",1,"2022","01"
"online",2022-01-22,"14177586eecfe60",1,"2022","01"
"online",2022-02-01,"14177586eecfe60",-1,"2022","02"
"AntwerpOutlet",2022-02-09,"1438e25764403cc",1,"2022","02"
"AntwerpOutlet",2022-02-09,"1438e25764403cc",1,"2022","02"
"AntwerpOutlet",2022-02-11,"1438e25764403cc",1,"2022","02"
"Franchise_NL",2023-02-19,"143ce326164fd75",1,"2023","02"
"LeuvenStyles",2023-01-11,"143df1a02918d25",1,"2023","01"
"LeuvenStyles",2023-01-11,"143df1a02918d25",1,"2023","01"
"Franchise_NL",2023-01-12,"143df1a02918d25",1,"2023","01"
"LeuvenStyles",2023-01-13,"143df1a02918d25",1,"2023","01"
"LeuvenStyles",2023-01-13,"143df1a02918d25",1,"2023","01"
"HasseltFashions",2022-02-21,"144fb7ecdf0b96f",1,"2022","02"
"HasseltFashions",2022-03-02,"144fb7ecdf0b96f",1,"2022","03"
"online",2022-03-02,"144fcacf11d0129",1,"2022","03"
"online",2022-03-02,"144fcacf11d0129",1,"2022","03"
"online",2022-03-04,"144fcacf11d0129",-1,"2022","03"
"AntwerpOutlet",2022-01-21,"146032fdb81d877",1,"2022","01"
"CharleroiDepot",2022-01-21,"146032fdb81d877",1,"2022","01"
"LiegeHub",2022-01-22,"146032fdb81d877",1,"2022","01"
"LiegeHub",2022-01-22,"146032fdb81d877",1,"2022","01"
"AntwerpOutlet",2022-01-22,"146032fdb81d877",1,"2022","01"
"OstendStore",2022-01-22,"146032fdb81d877",1,"2022","01"
"LiegeHub",2022-01-22,"146032fdb81d877",1,"2022","01"
"BrusselsMart",2022-01-30,"146032fdb81d877",1,"2022","01"
"AntwerpOutlet",2018-01-12,"146032fdb81d877",1,"2018","01"
"HasseltFashions",2022-02-01,"1479b1769a931e3",1,"2022","02"
"online",2022-02-02,"1479b1769a931e3",1,"2022","02"
"online",2022-02-09,"1479b1769a931e3",1,"2022","02"
"HasseltFashions",2022-02-10,"1479b1769a931e3",1,"2022","02"
"HasseltFashions",2022-02-10,"1479b1769a931e3",1,"2022","02"
"online",2022-02-11,"1479b1769a931e3",1,"2022","02"
"HasseltFashions",2022-02-11,"1479b1769a931e3",0,"2022","02"
"CharleroiDepot",2022-04-30,"147eb5b32579742",1,"2022","04"
"Franchise_NL",2022-05-01,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2022-05-01,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2022-05-02,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2022-05-02,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2022-05-02,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2022-05-02,"147eb5b32579742",1,"2022","05"
"Franchise_NL",2023-01-10,"147eb5b32579742",0,"2023","01"
"BruggeSquare",2022-02-01,"14850c4a2f3c1a5",1,"2022","02"
"BruggeSquare",2022-02-01,"14850c4a2f3c1a5",1,"2022","02"
"AntwerpOutlet",2022-02-02,"14850c4a2f3c1a5",1,"2022","02"
"LiegeHub",2022-02-02,"14850c4a2f3c1a5",1,"2022","02"
"OstendStore",2022-02-09,"14850c4a2f3c1a5",1,"2022","02"
"BruggeSquare",2022-02-09,"14850c4a2f3c1a5",1,"2022","02"
"BruggeSquare",2022-02-09,"14850c4a2f3c1a5",1,"2022","02"
"AntwerpOutlet",2022-02-10,"14850c4a2f3c1a5",1,"2022","02"
"BruggeSquare",2022-02-10,"14850c4a2f3c1a5",1,"2022","02"
"TournaiShop",2022-02-11,"14850c4a2f3c1a5",1,"2022","02"
"AntwerpOutlet",2022-01-11,"148e77e35a7b1ff",1,"2022","01"
"LeuvenStyles",2022-01-12,"148e77e35a7b1ff",1,"2022","01"
"AalstEmporium",2022-01-12,"148e77e35a7b1ff",1,"2022","01"
"MonsPlaza",2022-01-13,"148e77e35a7b1ff",1,"2022","01"
"online",2022-02-11,"1495d5136c80279",1,"2022","02"
"online",2022-02-20,"14a007e6c3c6edb",1,"2022","02"
"AntwerpOutlet",2022-03-22,"14a23f4916802bc",1,"2022","03"
"CharleroiDepot",2022-03-24,"14a23f4916802bc",1,"2022","03"
"online",2022-02-22,"14aa23bdf2ae710",1,"2022","02"
"online",2022-03-01,"14aa23bdf2ae710",1,"2022","03"
"online",2022-03-03,"14aa23bdf2ae710",1,"2022","03"
"AntwerpOutlet",2022-04-02,"14af6cc811e72f4",2,"2022","04"
"MechelenCenter",2022-04-03,"14af6cc811e72f4",1,"2022","04"
"BrusselsMart",2022-04-10,"14af6cc811e72f4",1,"2022","04"
"BrusselsMart",2022-04-10,"14af6cc811e72f4",1,"2022","04"
"MechelenCenter",2022-04-11,"14af6cc811e72f4",1,"2022","04"
"BruggeSquare",2022-04-11,"14af6cc811e72f4",1,"2022","04"
"KortrijkShowroom",2022-04-11,"14af6cc811e72f4",1,"2022","04"
"BruggeSquare",2022-04-12,"14af6cc811e72f4",1,"2022","04"
"BruggeSquare",2022-04-12,"14af6cc811e72f4",0,"2022","04"
"CharleroiDepot",2022-04-12,"14af6cc811e72f4",1,"2022","04"
"AalstEmporium",2022-03-21,"14b139e9a38189d",1,"2022","03"
"GenkGallery",2022-03-22,"14b139e9a38189d",1,"2022","03"
"AalstEmporium",2022-03-22,"14b139e9a38189d",1,"2022","03"
"TournaiShop",2022-03-22,"14b139e9a38189d",1,"2022","03"
"AalstEmporium",2022-03-23,"14b139e9a38189d",1,"2022","03"
"TournaiShop",2022-03-23,"14b139e9a38189d",1,"2022","03"
"BruggeSquare",2022-03-23,"14b139e9a38189d",1,"2022","03"
"GhentBoutique",2022-03-23,"14b139e9a38189d",1,"2022","03"
"LeuvenStyles",2022-03-23,"14b139e9a38189d",1,"2022","03"
"MonsPlaza",2022-03-24,"14b139e9a38189d",1,"2022","03"
"MechelenCenter",2022-03-31,"14b139e9a38189d",0,"2022","03"
"BruggeSquare",2022-01-21,"14b24fa5314d23d",1,"2022","01"
"BruggeSquare",2022-01-21,"14b24fa5314d23d",1,"2022","01"
"BrusselsMart",2018-01-12,"14b24fa5314d23d",1,"2018","01"
"BrusselsMart",2022-01-22,"14b24fa5314d23d",1,"2022","01"
"BrusselsMart",2018-01-12,"14b24fa5314d23d",-1,"2018","01"
"BrusselsMart",2022-01-30,"14b24fa5314d23d",-1,"2022","01"
"AntwerpOutlet",2022-01-30,"14b24fa5314d23d",1,"2022","01"
"BrusselsMart",2022-01-31,"14b24fa5314d23d",1,"2022","01"
"HasseltFashions",2022-02-21,"14b345a5271d11d",1,"2022","02"
"online",2022-03-02,"14b345a5271d11d",1,"2022","03"
"online",2022-03-02,"14b345a5271d11d",1,"2022","03"
"online",2022-03-03,"14b345a5271d11d",-1,"2022","03"
"online",2022-01-31,"14ba5d4b4e43c22",1,"2022","01"
"Franchise_NL",2022-05-02,"14bda02af903c51",0,"2022","05"
"Franchise_NL",2023-01-10,"14bda02af903c51",0,"2023","01"
"AntwerpOutlet",2022-02-10,"14c9dfdc5df6d03",1,"2022","02"
"AntwerpOutlet",2022-02-10,"14c9dfdc5df6d03",1,"2022","02"
"AntwerpOutlet",2022-02-10,"14c9dfdc5df6d03",1,"2022","02"
"AntwerpOutlet",2022-01-12,"14df779a1915813",1,"2022","01"
"MechelenCenter",2022-01-12,"14df779a1915813",1,"2022","01"
"LiegeHub",2022-01-20,"14df779a1915813",1,"2022","01"
"AalstEmporium",2022-01-20,"14df779a1915813",1,"2022","01"
"MechelenCenter",2022-01-21,"14df779a1915813",1,"2022","01"
"BruggeSquare",2022-01-21,"14df779a1915813",1,"2022","01"
"GhentBoutique",2022-01-22,"14df779a1915813",1,"2022","01"
"HasseltFashions",2022-01-22,"14df779a1915813",1,"2022","01"
"AntwerpOutlet",2021-04-10,"14e5e6a8053e35b",1,"2021","04"
"AntwerpOutlet",2021-04-10,"14e5e6a8053e35b",1,"2021","04"
"KortrijkShowroom",2021-04-11,"14e5e6a8053e35b",1,"2021","04"
"AntwerpOutlet",2021-04-11,"14e5e6a8053e35b",1,"2021","04"
"AntwerpOutlet",2021-04-12,"14e5e6a8053e35b",1,"2021","04"
"AntwerpOutlet",2021-04-12,"14e5e6a8053e35b",1,"2021","04"
"AalstEmporium",2022-04-10,"14f8889faa204ca",1,"2022","04"
"GhentBoutique",2022-04-10,"14f8889faa204ca",1,"2022","04"
"AalstEmporium",2022-04-10,"14f8889faa204ca",1,"2022","04"
"MonsPlaza",2022-04-10,"14f8889faa204ca",1,"2022","04"
"MonsPlaza",2022-04-10,"14f8889faa204ca",1,"2022","04"
"MechelenCenter",2022-04-10,"14f8889faa204ca",1,"2022","04"
"AntwerpOutlet",2022-04-10,"14f8889faa204ca",1,"2022","04"
"AalstEmporium",2022-04-10,"14f8889faa204ca",-1,"2022","04"
"AalstEmporium",2022-04-10,"14f8889faa204ca",1,"2022","04"
"AalstEmporium",2022-04-10,"14f8889faa204ca",1,"2022","04"
"AntwerpOutlet",2022-04-11,"14f8889faa204ca",1,"2022","04"
"MonsPlaza",2022-04-11,"14f8889faa204ca",1,"2022","04"
"AntwerpOutlet",2022-04-11,"14f8889faa204ca",1,"2022","04"
"AalstEmporium",2022-04-11,"14f8889faa204ca",1,"2022","04"
"GhentBoutique",2022-04-11,"14f8889faa204ca",1,"2022","04"
"NamurPoint",2022-04-11,"14f8889faa204ca",1,"2022","04"
"MonsPlaza",2022-04-11,"14f8889faa204ca",1,"2022","04"
"MechelenCenter",2022-04-12,"14f8889faa204ca",1,"2022","04"
"BrusselsMart",2022-04-12,"14f8889faa204ca",1,"2022","04"
"BrusselsMart",2022-04-12,"14f8889faa204ca",1,"2022","04"
"GhentBoutique",2022-04-12,"14f8889faa204ca",1,"2022","04"
"AntwerpOutlet",2023-01-11,"150166469f13ee9",1,"2023","01"
"GhentBoutique",2023-01-11,"150166469f13ee9",1,"2023","01"
"Franchise_NL",2023-01-20,"150166469f13ee9",0,"2023","01"
"Franchise_NL",2023-01-20,"150166469f13ee9",0,"2023","01"
"Franchise_NL",2023-01-20,"150166469f13ee9",1,"2023","01"
"KortrijkShowroom",2022-03-01,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-01,"150c87482b75917",1,"2022","03"
"BrusselsMart",2022-03-01,"150c87482b75917",1,"2022","03"
"OstendStore",2022-03-01,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-01,"150c87482b75917",1,"2022","03"
"online",2022-03-01,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-01,"150c87482b75917",-1,"2022","03"
"online",2022-03-01,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-01,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-01,"150c87482b75917",1,"2022","03"
"online",2022-03-01,"150c87482b75917",1,"2022","03"
"OstendStore",2022-03-02,"150c87482b75917",1,"2022","03"
"online",2022-03-02,"150c87482b75917",1,"2022","03"
"BrusselsMart",2022-03-02,"150c87482b75917",1,"2022","03"
"GhentBoutique",2022-03-02,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-02,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-02,"150c87482b75917",1,"2022","03"
"CharleroiDepot",2022-03-02,"150c87482b75917",1,"2022","03"
"GhentBoutique",2022-03-02,"150c87482b75917",1,"2022","03"
"AalstEmporium",2022-03-02,"150c87482b75917",1,"2022","03"
"online",2022-03-02,"150c87482b75917",1,"2022","03"
"online",2022-03-02,"150c87482b75917",1,"2022","03"
"KortrijkShowroom",2022-03-02,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",1,"2022","03"
"AntwerpOutlet",2022-03-03,"150c87482b75917",1,"2022","03"
"AntwerpOutlet",2022-03-03,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",1,"2022","03"
"LiegeHub",2022-03-03,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",1,"2022","03"
"online",2022-03-03,"150c87482b75917",0,"2022","03"
"AalstEmporium",2022-03-03,"150c87482b75917",1,"2022","03"
"AntwerpOutlet",2022-02-10,"1512133f6dde1c9",1,"2022","02"
"GhentBoutique",2022-02-11,"1512133f6dde1c9",1,"2022","02"
"GhentBoutique",2022-02-19,"1512133f6dde1c9",1,"2022","02"
"AntwerpOutlet",2022-02-19,"1512133f6dde1c9",1,"2022","02"
"AntwerpOutlet",2022-02-20,"1512133f6dde1c9",1,"2022","02"
"online",2022-01-22,"1525ded8f2a7aa9",1,"2022","01"
"online",2022-01-30,"152853f47ba2090",1,"2022","01"
"LiegeHub",2022-01-31,"152853f47ba2090",1,"2022","01"
"LiegeHub",2022-01-31,"152853f47ba2090",1,"2022","01"
"AntwerpOutlet",2022-01-31,"152853f47ba2090",1,"2022","01"
"online",2022-02-01,"152853f47ba2090",-1,"2022","02"
"online",2022-02-01,"152853f47ba2090",1,"2022","02"
"AntwerpOutlet",2022-02-02,"152853f47ba2090",1,"2022","02"
"AntwerpOutlet",2022-02-09,"152853f47ba2090",1,"2022","02"
"KortrijkShowroom",2022-02-19,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"AntwerpOutlet",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"BruggeSquare",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"BruggeSquare",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"AntwerpOutlet",2022-02-20,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"AntwerpOutlet",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"KortrijkShowroom",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"AntwerpOutlet",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2018-01-12,"1534f196ad33fe1",1,"2018","01"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"BruggeSquare",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"CharleroiDepot",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"HasseltFashions",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"AntwerpOutlet",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"MechelenCenter",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"GhentBoutique",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"online",2022-02-21,"1534f196ad33fe1",1,"2022","02"
"TournaiShop",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"AntwerpOutlet",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"online",2022-03-01,"1534f196ad33fe1",-1,"2022","03"
"TournaiShop",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"online",2022-03-01,"1534f196ad33fe1",-1,"2022","03"
"NamurPoint",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"HasseltFashions",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"online",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"MechelenCenter",2022-03-01,"1534f196ad33fe1",1,"2022","03"
"online",2021-02-01,"1536021b4821070",1,"2021","02"
"KortrijkShowroom",2018-01-12,"1536021b4821070",1,"2018","01"
"KortrijkShowroom",2021-02-09,"1536021b4821070",-1,"2021","02"
"online",2021-02-09,"1536021b4821070",1,"2021","02"
"online",2021-02-09,"1536021b4821070",1,"2021","02"
"online",2021-02-09,"1536021b4821070",-1,"2021","02"
"LeuvenStyles",2021-02-09,"1536021b4821070",1,"2021","02"
"online",2021-02-10,"1536021b4821070",1,"2021","02"
"Franchise_NL",2022-04-20,"153a13c7701c65c",1,"2022","04"
"Franchise_NL",2018-01-12,"153a13c7701c65c",-1,"2018","01"
"Franchise_NL",2022-04-22,"153a13c7701c65c",1,"2022","04"
"Franchise_NL",2022-04-30,"153a13c7701c65c",-1,"2022","04"
"BrusselsMart",2022-02-09,"154baff95dff61d",1,"2022","02"
"AalstEmporium",2022-02-09,"154baff95dff61d",1,"2022","02"
"HasseltFashions",2022-02-10,"154baff95dff61d",1,"2022","02"
"BrusselsMart",2022-02-10,"154baff95dff61d",1,"2022","02"
"NamurPoint",2022-02-10,"154baff95dff61d",1,"2022","02"
"HasseltFashions",2022-02-10,"154baff95dff61d",1,"2022","02"
"AntwerpOutlet",2022-02-11,"154baff95dff61d",1,"2022","02"
"KortrijkShowroom",2022-02-11,"154baff95dff61d",1,"2022","02"
"BrusselsMart",2022-02-11,"154baff95dff61d",1,"2022","02"
"KortrijkShowroom",2022-02-12,"154baff95dff61d",1,"2022","02"
"OstendStore",2022-02-19,"154baff95dff61d",1,"2022","02"
"AntwerpOutlet",2022-04-01,"1556861ac36cf2d",1,"2022","04"
"BrusselsMart",2022-04-02,"1556861ac36cf2d",1,"2022","04"
"CharleroiDepot",2022-04-02,"1556861ac36cf2d",1,"2022","04"
"TournaiShop",2022-02-20,"15712511d2ef42c",1,"2022","02"
"TournaiShop",2022-02-20,"15712511d2ef42c",1,"2022","02"
"BrusselsMart",2022-02-20,"15712511d2ef42c",1,"2022","02"
"NamurPoint",2022-02-20,"15712511d2ef42c",1,"2022","02"
"TournaiShop",2022-02-20,"15712511d2ef42c",1,"2022","02"
"AntwerpOutlet",2022-02-20,"15712511d2ef42c",1,"2022","02"
"HasseltFashions",2022-02-21,"15712511d2ef42c",1,"2022","02"
"GhentBoutique",2022-02-21,"15712511d2ef42c",1,"2022","02"
"LiegeHub",2022-02-21,"15712511d2ef42c",1,"2022","02"
"AntwerpOutlet",2022-02-21,"15712511d2ef42c",1,"2022","02"
"LiegeHub",2022-02-21,"15712511d2ef42c",1,"2022","02"
